date,temp_max_C,temp_max_C_lower80,temp_max_C_upper80,temp_min_C,temp_min_C_lower80,temp_min_C_upper80,precip_mm,precip_mm_lower80,precip_mm_upper80,rel_humidity_pct,rel_humidity_pct_lower80,rel_humidity_pct_upper80,sun_hours,sun_hours_lower80,sun_hours_upper80
2026-06-01,23.994853303228805,22.797155998578337,25.192550607879273,12.997415072943017,11.862316861643409,14.132513284242625,139.96088829737178,54.82210393356246,225.0996726611811,68.98161268252365,60.627891665206306,77.33533369984099,6.47183316560525,4.979898448269126,7.963767882941373
2026-07-01,21.999328015280994,20.801630720921946,23.197025309640043,12.896114641950561,11.753954429763704,14.038274854137418,254.31893446038205,169.1833365728627,339.4545323479014,78.84122968101786,70.4875086785691,87.19495068346663,4.196747867038302,2.7048131497233747,5.688682584353229
2026-08-01,21.292291901675522,20.090914698642624,22.49366910470842,12.874530414510685,11.684141230121005,14.064919598900365,267.27865590605444,181.7484927776179,352.80881903449097,78.94431767630806,70.58713446366131,87.3015008889548,3.9059326823776437,2.407587051195283,5.404278313560004
2026-09-01,22.157929990535056,20.955388139128434,23.360471841941678,12.3908673237632,11.178155256106287,13.603579391420112,192.46832332537562,106.83994355972577,278.09670309102546,73.32532403219815,64.96774288263998,81.68290518175633,5.241040878319472,3.742178184457078,6.739903572181866
2026-10-01,23.33412102065879,22.13123689917686,24.537005142140725,11.920143863134752,10.690195982620821,13.150091743648684,28.721501762068346,-56.93694405577915,114.37994757991584,59.112990400164776,50.75537258503776,67.47060821529179,7.621507571750284,6.12260314075412,9.120412002746448
2026-11-01,23.576907143209464,22.374094379697116,24.779719906721812,10.082624321155434,8.839316736611597,11.32593190569927,7.909384576572806,-77.75826863490161,93.57703778804722,53.863575579384054,45.50603349008555,62.22111766868256,9.561383093444137,8.062475968414818,11.060290218473456
2026-12-01,23.627805060634007,22.425562567166747,24.830047554101267,9.410692123148237,8.15699931367506,10.664384932621415,0.30784314392112877,-85.36260781572598,85.97829410356825,50.15114364020839,41.794304878481505,58.50798240193527,10.048645544439362,8.549746613338513,11.54754447554021
2027-01-01,24.224836304362157,23.024503295038695,25.42516931368562,9.89330162884264,8.631515528708897,11.155087728976381,0.6340662775063783,-85.0366717029329,86.30480425794566,48.591809967900694,40.24108906749481,56.94253086830658,9.642580958121073,8.143786749020924,11.141375167221222
2027-02-01,25.43055712573293,24.230335332033654,26.630778919432203,11.290416603877743,10.02238715316852,12.558446054586966,22.260034428827087,-63.40990449758674,107.9299733552409,46.78757110264472,38.43685452713593,55.13828767815351,9.42507266325464,7.926278453403451,10.923866873105831
2027-03-01,25.498072068505415,24.297894035836656,26.698250101174175,12.745495745583971,11.472587892760355,14.018403598407588,68.01638912499675,-17.286939345431733,153.31971759542523,53.32206643074178,44.97135099330609,61.672781868177466,7.475727830022929,5.9769336202147025,8.974522039831156
2027-04-01,25.39891291164819,24.198751188365144,26.599074634931235,13.13039585342241,11.853672363568247,14.407119343276573,106.13349809474467,20.942907768930183,191.32408842055915,56.370295584385715,48.019580381122175,64.72101078764926,7.424954833807516,5.926160624014451,8.92374904360058
2027-05-01,25.495362518882356,24.295207070128995,26.695517967635716,13.470564707032723,12.19085459051783,14.750274823547617,85.1093156591526,-0.04669073827857062,170.26532205658378,58.1863307965009,49.83561563556675,66.53704595743505,7.74155311777583,6.242758907985272,9.240347327566386
2027-06-01,24.053293300670145,22.85314081805819,25.2534457832821,12.992634433029387,11.710585223843799,14.274683642214976,139.9424247689309,54.79701865073591,225.08783088712588,67.5008885536674,59.150173400619295,75.8516037067155,6.7541758138828785,5.255381604093484,8.252970023672273
